recall,precision,f1,module
0.1793478260869565,0.33,0.2323943616345964,nltk
0.15458937198067632,0.32,0.20846905098197338,nltk
0.19047619047619047,0.25,0.21621621130752386,nltk
0.20192307692307693,0.2692307692307692,0.2307692258712717,nltk
0.16346153846153846,0.2764227642276423,0.2054380617949819,nltk
0.23316062176165803,0.3879310344827586,0.29126213123281075,nltk
0.1746031746031746,0.32038834951456313,0.22602739269398583,nltk
0.13807531380753138,0.2972972972972973,0.18857142424016335,nltk
0.12903225806451613,0.2616822429906542,0.17283950174916182,nltk
0.13966480446927373,0.22321428571428573,0.17182130110697807,nltk
0.19724770642201836,0.3524590163934426,0.25294117186920423,nltk
0.19318181818181818,0.3148148148148148,0.2394366150049594,nltk
0.12162162162162163,0.25961538461538464,0.16564416743422797,nltk
0.19534883720930232,0.302158273381295,0.23728813082367786,nltk
0.12849162011173185,0.2948717948717949,0.17898832262047884,nltk
0.09876543209876543,0.16666666666666666,0.12403100307914205,nltk
0.22424242424242424,0.3425925925925926,0.27106226628023994,nltk
0.12352941176470589,0.2,0.1527272680066117,nltk
0.17486338797814208,0.2782608695652174,0.21476509593148968,nltk
0.17408906882591094,0.3524590163934426,0.23306232619707556,nltk
0.23737373737373738,0.3700787401574803,0.28923076446939655,nltk
0.10546875,0.27,0.15168538921853314,nltk
0.0967741935483871,0.27906976744186046,0.14371257102656973,nltk
0.17204301075268819,0.256,0.20578777654283983,nltk
0.15,0.3235294117647059,0.20496893977084227,nltk
0.19760479041916168,0.27049180327868855,0.22837369754337244,nltk
0.10047846889952153,0.24705882352941178,0.1428571387465872,nltk
0.19047619047619047,0.3333333333333333,0.24242423779614333,nltk
0.15714285714285714,0.3235294117647059,0.21153845713757405,nltk
0.2,0.2679738562091503,0.2290502744350989,nltk
0.12121212121212122,0.21978021978021978,0.15624999541778578,nltk
0.1111111111111111,0.23170731707317074,0.15019762407723927,nltk
0.13901345291479822,0.248,0.1781609149367487,nltk
0.13004484304932734,0.18012422360248448,0.15104166179701078,nltk
0.18181818181818182,0.22727272727272727,0.20202019708193056,nltk
0.1791044776119403,0.34951456310679613,0.23684210078276494,nltk
0.18461538461538463,0.32142857142857145,0.2345276826618851,nltk
0.1148936170212766,0.2288135593220339,0.15297449979857006,nltk
0.18518518518518517,0.33980582524271846,0.23972602283097208,nltk
0.20108695652173914,0.31092436974789917,0.24422441767234157,nltk
0.1411764705882353,0.2823529411764706,0.18823528967320272,nltk
0.16770186335403728,0.24107142857142858,0.19780219296327617,nltk
0.17258883248730963,0.3063063063063063,0.2207792161690421,nltk
0.15789473684210525,0.23404255319148937,0.1885714237601634,nltk
0.16230366492146597,0.2440944881889764,0.19496854866164326,nltk
0.21787709497206703,0.3391304347826087,0.26530611768591794,nltk
0.1301775147928994,0.21568627450980393,0.16236161892185577,nltk
0.17727272727272728,0.2549019607843137,0.2091152766626657,nltk
0.1894273127753304,0.39090909090909093,0.25519287394095225,nltk
