recall,precision,f1,module
0.1717171717171717,0.34,0.22818791500382868,spacy
0.18213058419243985,0.53,0.2710997404386418,spacy
0.1595744680851064,0.26785714285714285,0.19999999532088902,spacy
0.20363636363636364,0.358974358974359,0.2598607842442709,spacy
0.16475095785440613,0.34959349593495936,0.22395832897908532,spacy
0.23255813953488372,0.43103448275862066,0.3021147990726628,spacy
0.17937219730941703,0.3883495145631068,0.24539876868361626,spacy
0.1237785016286645,0.34234234234234234,0.1818181779175157,spacy
0.14878892733564014,0.40186915887850466,0.21717171322785947,spacy
0.14917127071823205,0.24107142857142858,0.18430033657421765,spacy
0.19130434782608696,0.36065573770491804,0.2499999954706871,spacy
0.18222222222222223,0.37962962962962965,0.24624624186348523,spacy
0.12454212454212454,0.3269230769230769,0.18037134878990224,spacy
0.23333333333333334,0.4028776978417266,0.29551450722843764,spacy
0.11351351351351352,0.2692307692307692,0.15969581331810506,spacy
0.11764705882352941,0.22916666666666666,0.15547702731910762,spacy
0.20930232558139536,0.3333333333333333,0.2571428524040817,spacy
0.16243654822335024,0.3047619047619048,0.21192052526533933,spacy
0.20869565217391303,0.41739130434782606,0.27826086512077297,spacy
0.2054794520547945,0.4918032786885246,0.289855068306845,spacy
0.22797927461139897,0.3464566929133858,0.2749999952126954,spacy
0.10802469135802469,0.35,0.165094336018156,spacy
0.11971830985915492,0.3953488372093023,0.1837837802156319,spacy
0.1523809523809524,0.256,0.19104477144130108,spacy
0.19708029197080293,0.5294117647058824,0.28723403859947944,spacy
0.21468926553672316,0.3114754098360656,0.25418059717587055,spacy
0.10305343511450382,0.3176470588235294,0.1556195928427278,spacy
0.21076233183856502,0.4351851851851852,0.2839879110114001,spacy
0.1728395061728395,0.4117647058823529,0.24347825670472595,spacy
0.22869955156950672,0.3333333333333333,0.2712765909179777,spacy
0.12234042553191489,0.25274725274725274,0.1648745475756993,spacy
0.13089005235602094,0.3048780487804878,0.18315017894725552,spacy
0.13732394366197184,0.312,0.19070904221041254,spacy
0.17627118644067796,0.32298136645962733,0.22807017087036408,spacy
0.16756756756756758,0.23484848484848486,0.19558359135427772,spacy
0.18099547511312217,0.3883495145631068,0.24691357591011284,spacy
0.2009132420091324,0.39285714285714285,0.2658610227128267,spacy
0.11904761904761904,0.2966101694915254,0.16990290853379214,spacy
0.15458937198067632,0.3106796116504854,0.20645160846597302,spacy
0.23394495412844038,0.42857142857142855,0.3026706185769004,spacy
0.14720812182741116,0.3411764705882353,0.20567375465394103,spacy
0.15228426395939088,0.26785714285714285,0.19417475265990103,spacy
0.23555555555555555,0.4774774774774775,0.3154761860517645,spacy
0.1762295081967213,0.3049645390070922,0.22337661873449158,spacy
0.17446808510638298,0.3228346456692913,0.226519332461616,spacy
0.20765027322404372,0.33043478260869563,0.25503355230732855,spacy
0.14414414414414414,0.3137254901960784,0.19753085988340202,spacy
0.17437722419928825,0.3202614379084967,0.2258064470478244,spacy
0.1828358208955224,0.44545454545454544,0.25925925513283504,spacy
0.2028985507246377,0.3620689655172414,0.2600619149015136,spacy
0.2529411764705882,0.3805309734513274,0.3038869209978899,spacy
