recall,precision,f1,module
0.03902439024390244,0.06504065040650407,0.0487804831173785,t5
0.03225806451612903,0.05714285714285714,0.041237108789457425,t5
0.029940119760479042,0.032679738562091505,0.03124999500957111,t5
0.04433497536945813,0.04035874439461883,0.042253516137781895,t5
0.04128440366972477,0.04838709677419355,0.04455445047691458,t5
0.05970149253731343,0.07692307692307693,0.06722688583574642,t5
0.03861003861003861,0.06944444444444445,0.04962778697042694,t5
0.053497942386831275,0.09027777777777778,0.06718345785950397,t5
0.0425531914893617,0.07042253521126761,0.05305039318225035,t5
0.02577319587628866,0.033783783783783786,0.02923976117232735,t5
0.05701754385964912,0.07738095238095238,0.06565656077135022,t5
0.03571428571428571,0.04861111111111111,0.04117646570519089,t5
0.022900763358778626,0.045454545454545456,0.030456848336211328,t5
0.0425531914893617,0.046948356807511735,0.04464285215491526,t5
0.013333333333333334,0.02040816326530612,0.016129027477889035,t5
0.03,0.045112781954887216,0.036036031238446294,t5
0.041666666666666664,0.047337278106508875,0.04432132466018579,t5
0.041176470588235294,0.051470588235294115,0.04575162904865703,t5
0.043478260869565216,0.05454545454545454,0.04838709183792975,t5
0.03937007874015748,0.060240963855421686,0.04761904283854924,t5
0.062146892655367235,0.057291666666666664,0.05962059121422476,t5
0.01,0.024,0.014117642906575615,t5
0.019138755980861243,0.0392156862745098,0.02572346826066803,t5
0.028735632183908046,0.026595744680851064,0.027624304399744497,t5
0.04924242424242424,0.0962962962962963,0.06516290279081192,t5
0.038461538461538464,0.04487179487179487,0.04142011337278166,t5
0.025210084033613446,0.06,0.03550295441336137,t5
0.05759162303664921,0.07333333333333333,0.06451612410454023,t5
0.022727272727272728,0.036231884057971016,0.027932956156175706,t5
0.06358381502890173,0.04526748971193416,0.05288461052618851,t5
0.015873015873015872,0.025210084033613446,0.019480514738785096,t5
0.0374331550802139,0.06422018348623854,0.047297292644494615,t5
0.024096385542168676,0.030927835051546393,0.02708803119445284,t5
0.03765690376569038,0.038135593220338986,0.03789473184230538,t5
0.032432432432432434,0.031578947368421054,0.031999995000889674,t5
0.043478260869565216,0.0547945205479452,0.04848484355114834,t5
0.024539877300613498,0.023809523809523808,0.024169179291172162,t5
0.030456852791878174,0.037267080745341616,0.03351954812318665,t5
0.04093567251461988,0.051470588235294115,0.045602600928180144,t5
0.05726872246696035,0.06914893617021277,0.0626505974537963,t5
0.027932960893854747,0.045454545454545456,0.03460207140958626,t5
0.03482587064676617,0.04516129032258064,0.03932583778011045,t5
0.05235602094240838,0.06802721088435375,0.059171592717867434,t5
0.021052631578947368,0.018779342723004695,0.019851111641597467,t5
0.04891304347826087,0.04838709677419355,0.04864864364879525,t5
0.04419889502762431,0.044444444444444446,0.04432132463992813,t5
0.03125,0.05263157894736842,0.03921568159938541,t5
0.033816425120772944,0.03139013452914798,0.03255813454180716,t5
0.027450980392156862,0.04666666666666667,0.03456789657064535,t5
0.08,0.08602150537634409,0.08290154941072275,t5
0.014925373134328358,0.018867924528301886,0.01666666173472368,t5
0.03211009174311927,0.07526881720430108,0.045016072978154055,t5
0.06167400881057269,0.06572769953051644,0.06363635864142601,t5
0.02926829268292683,0.045112781954887216,0.03550295380676512,t5
0.005813953488372093,0.007352941176470588,0.006493501561818554,t5
0.031578947368421054,0.027649769585253458,0.029484024506034684,t5
0.01984126984126984,0.0273224043715847,0.02298850087293008,t5
0.015151515151515152,0.02040816326530612,0.017391299457090222,t5
0.03734439834024896,0.07317073170731707,0.04945054497599969,t5
0.021551724137931036,0.03205128205128205,0.02577319106812716,t5
0.040697674418604654,0.03977272727272727,0.040229880058132474,t5
0.008888888888888889,0.01694915254237288,0.011661803066751145,t5
0.05725190839694656,0.08287292817679558,0.06772008546061416,t5
0.07860262008733625,0.10526315789473684,0.08999999510512527,t5
