recall,precision,f1,module
0.029154518950437316,0.08130081300813008,0.0429184510500289,nltk
0.03206997084548105,0.07857142857142857,0.045548650127524605,nltk
0.015444015444015444,0.026143790849673203,0.01941747105912545,nltk
0.036585365853658534,0.053811659192825115,0.043557163965600124,nltk
0.03333333333333333,0.05913978494623656,0.04263565430412886,nltk
0.07516339869281045,0.14743589743589744,0.09956709509417011,nltk
0.022857142857142857,0.05555555555555555,0.03238865983707375,nltk
0.019178082191780823,0.04861111111111111,0.027504907533937865,nltk
0.02099737532808399,0.056338028169014086,0.030592730269770812,nltk
0.013559322033898305,0.02702702702702703,0.018058686295472665,nltk
0.05341246290801187,0.10714285714285714,0.07128712427283627,nltk
0.023668639053254437,0.05555555555555555,0.033195016556877996,nltk
0.021052631578947368,0.06060606060606061,0.031249996173096175,nltk
0.03856749311294766,0.06572769953051644,0.04861110645019576,nltk
0.01904761904761905,0.061224489795918366,0.029055686452990153,nltk
0.020134228187919462,0.045112781954887216,0.027842223110987354,nltk
0.030100334448160536,0.05325443786982249,0.03846153384734149,nltk
0.018292682926829267,0.04411764705882353,0.025862064821641568,nltk
0.04,0.07878787878787878,0.0530612200229075,nltk
0.03482587064676617,0.08433734939759036,0.049295770511059656,nltk
0.05084745762711865,0.09375,0.06593406137423048,nltk
0.010282776349614395,0.032,0.015564198653651948,nltk
0.012594458438287154,0.049019607843137254,0.02004007690780411,nltk
0.027303754266211604,0.0425531914893617,0.03326402850229796,nltk
0.04030226700251889,0.11851851851851852,0.060150372152538545,nltk
0.030927835051546393,0.057692307692307696,0.04026845183189998,nltk
0.017595307917888565,0.06,0.02721088084697265,nltk
0.03825136612021858,0.09333333333333334,0.05426356176762246,nltk
0.014245014245014245,0.036231884057971016,0.020449893699174024,nltk
0.05307262569832402,0.07818930041152264,0.06322794859405188,nltk
0.01904761904761905,0.05042016806722689,0.027649765605025106,nltk
0.019933554817275746,0.05504587155963303,0.029268288779417537,nltk
0.017994858611825194,0.03608247422680412,0.02401371768630429,nltk
0.020460358056265986,0.03389830508474576,0.02551833661337714,nltk
0.025806451612903226,0.042105263157894736,0.031999995288000696,nltk
0.027932960893854747,0.0684931506849315,0.03968253556720879,nltk
0.03225806451612903,0.06547619047619048,0.043221999506872825,nltk
0.014705882352941176,0.037267080745341616,0.021089626873651405,nltk
0.037267080745341616,0.08823529411764706,0.05240174254953219,nltk
0.04297994269340974,0.0797872340425532,0.05586591723715138,nltk
0.0196078431372549,0.05454545454545454,0.028846149956084106,nltk
0.023809523809523808,0.04516129032258064,0.031180396370058337,nltk
0.013262599469496022,0.034013605442176874,0.01908396542895313,nltk
0.0390625,0.07042253521126761,0.05025125169162437,nltk
0.01928374655647383,0.03763440860215054,0.025500906266536068,nltk
0.043478260869565216,0.07777777777777778,0.05577688783035228,nltk
0.025089605734767026,0.05263157894736842,0.03398057815215911,nltk
0.03763440860215054,0.06278026905829596,0.047058818842963535,nltk
0.04825737265415549,0.12,0.06883364791667451,nltk
0.045307443365695796,0.07526881720430108,0.05656565187438056,nltk
0.028735632183908046,0.06289308176100629,0.03944772745025314,nltk
0.013736263736263736,0.053763440860215055,0.021881834832630755,nltk
0.06285714285714286,0.10328638497652583,0.07815274840441838,nltk
0.02318840579710145,0.06015037593984962,0.03347279933080702,nltk
0.023076923076923078,0.04411764705882353,0.03030302579328707,nltk
0.010899182561307902,0.018433179723502304,0.013698625466845747,nltk
0.035623409669211195,0.07650273224043716,0.048611106775716534,nltk
0.01056338028169014,0.02040816326530612,0.013921109194288734,nltk
0.018970189701897018,0.056910569105691054,0.028455280802846022,nltk
0.018691588785046728,0.038461538461538464,0.02515722830267867,nltk
0.027607361963190184,0.05113636363636364,0.03585656915160135,nltk
0.008108108108108109,0.025423728813559324,0.012295078300525146,nltk
