recall,precision,f1,module
0.03234501347708895,0.0975609756097561,0.04858299221155924,spacy
0.029465930018416207,0.11428571428571428,0.046852119727582235,spacy
0.01904761904761905,0.0392156862745098,0.025641021240138822,spacy
0.042643923240938165,0.08968609865470852,0.057803463839963244,spacy
0.03009259259259259,0.06989247311827956,0.042071193203255516,spacy
0.05817174515235457,0.1346153846153846,0.08123790681127939,spacy
0.028169014084507043,0.08333333333333333,0.042105259381717795,spacy
0.023622047244094488,0.08333333333333333,0.03680981250931569,spacy
0.031835205992509365,0.11971830985915492,0.05029585466947958,spacy
0.013377926421404682,0.02702702702702703,0.017897087293166067,spacy
0.044854881266490766,0.10119047619047619,0.062157216950559945,spacy
0.022123893805309734,0.06944444444444445,0.03355704331516638,spacy
0.022044088176352707,0.08333333333333333,0.03486528987680894,spacy
0.04028436018957346,0.07981220657276995,0.05354330262826003,spacy
0.011461318051575931,0.04081632653061224,0.01789708829912632,spacy
0.017191977077363897,0.045112781954887216,0.02489626156428156,spacy
0.024242424242424242,0.047337278106508875,0.03206412377701357,spacy
0.021621621621621623,0.058823529411764705,0.03162054942898704,spacy
0.029885057471264367,0.07878787878787878,0.0433333293458337,spacy
0.04158790170132325,0.13253012048192772,0.06330934888198354,spacy
0.05191256830601093,0.09895833333333333,0.06810035390912275,spacy
0.0088339222614841,0.04,0.014471777065475463,spacy
0.00929368029739777,0.049019607843137254,0.01562499732050827,spacy
0.020114942528735632,0.03723404255319149,0.026119398430608946,spacy
0.04181818181818182,0.17037037037037037,0.06715328150673999,spacy
0.0297029702970297,0.057692307692307696,0.039215681787347266,spacy
0.017094017094017096,0.08,0.028169011183297267,spacy
0.03695150115473441,0.10666666666666667,0.054888503896860716,spacy
0.017114914425427872,0.050724637681159424,0.025594146135845403,spacy
0.038560411311053984,0.06172839506172839,0.04746834969721446,spacy
0.0136986301369863,0.04201680672268908,0.020661153316457872,spacy
0.027777777777777776,0.08256880733944955,0.041570435031815546,spacy
0.013916500994035786,0.03608247422680412,0.02008607919647514,spacy
0.029465930018416207,0.06779661016949153,0.04107830129645206,spacy
0.02127659574468085,0.03684210526315789,0.02697494718908905,spacy
0.03051643192488263,0.08904109589041095,0.045454541652648374,spacy
0.023076923076923078,0.05357142857142857,0.03225806030755055,spacy
0.012987012987012988,0.043478260869565216,0.01999999645800063,spacy
0.030726256983240222,0.08088235294117647,0.044534408965235,spacy
0.04106280193236715,0.09042553191489362,0.05647840102029812,spacy
0.016172506738544475,0.05454545454545454,0.02494802142020529,spacy
0.022099447513812154,0.05161290322580645,0.0309477714301754,spacy
0.03398058252427184,0.09523809523809523,0.050089441561951276,spacy
0.01948051948051948,0.04225352112676056,0.026666662347062425,spacy
0.028503562945368172,0.06451612903225806,0.03953871074118852,spacy
0.034782608695652174,0.06666666666666667,0.04571428120816371,spacy
0.01891891891891892,0.05263157894736842,0.027832998098091914,spacy
0.027600849256900213,0.05829596412556054,0.037463972583735954,spacy
0.021484375,0.07333333333333333,0.0332326248938951,spacy
0.04909560723514212,0.10215053763440861,0.06631762214230268,spacy
0.01749271137026239,0.03773584905660377,0.023904378141855673,spacy
0.013725490196078431,0.07526881720430108,0.023217244488998097,spacy
0.05060240963855422,0.09859154929577464,0.06687897640903312,spacy
0.013856812933025405,0.045112781954887216,0.021201409832249732,spacy
0.013745704467353952,0.029411764705882353,0.018735358656495584,spacy
0.030131826741996232,0.07373271889400922,0.04278074454420384,spacy
0.028680688336520075,0.08196721311475409,0.04249291400665316,spacy
0.013227513227513227,0.034013605442176874,0.0190476150156199,spacy
0.02240325865580448,0.08943089430894309,0.03583061568860176,spacy
0.018475750577367205,0.05128205128205128,0.027164682014176697,spacy
0.02373887240356083,0.045454545454545456,0.031189079313141643,spacy
0.007575757575757576,0.025423728813559324,0.011673148213600066,spacy
0.04895104895104895,0.11602209944751381,0.06885245484283821,spacy
0.062360801781737196,0.16374269005847952,0.09032257665041642,spacy
0.029166666666666667,0.06572769953051644,0.040404036146249586,spacy
0.024390243902439025,0.048484848484848485,0.032454356601344374,spacy
0.0170316301703163,0.04895104895104895,0.025270754292836407,spacy
0.03663003663003663,0.14925373134328357,0.05882352624723201,spacy
0.03519061583577713,0.08571428571428572,0.049896045769166286,spacy
0.014787430683918669,0.05517241379310345,0.023323611826492844,spacy
0.030726256983240222,0.08148148148148149,0.04462474247332878,spacy
0.018134715025906734,0.04516129032258064,0.02587799960844807,spacy
0.04824561403508772,0.10576923076923077,0.06626505593845289,spacy
0.01583710407239819,0.03365384615384615,0.021538457186462415,spacy
0.05263157894736842,0.11728395061728394,0.07265773950974146,spacy
0.02576112412177986,0.0728476821192053,0.03806227987709717,spacy
0.044854881266490766,0.09042553191489362,0.05996472219876919,spacy
0.008032128514056224,0.03418803418803419,0.013008127000278341,spacy
0.02850877192982456,0.08125,0.04220778836228742,spacy
0.020066889632107024,0.0379746835443038,0.026258201165244566,spacy
0.031476997578692496,0.08843537414965986,0.046428567556696755,spacy
0.03551401869158879,0.07755102040816327,0.04871794440910624,spacy
0.010050251256281407,0.0380952380952381,0.015904569261173215,spacy
0.025787965616045846,0.04918032786885246,0.03383458195297986,spacy
0.029339853300733496,0.0916030534351145,0.04444444076961621,spacy
0.016666666666666666,0.05714285714285714,0.02580644811654574,spacy
0.027586206896551724,0.056338028169014086,0.03703703262388599,spacy
0.04559270516717325,0.08620689655172414,0.059642142592082045,spacy
0.02912621359223301,0.09375,0.04444444082743514,spacy
0.023054755043227664,0.06153846153846154,0.03354297297399499,spacy
0.026041666666666668,0.08403361344537816,0.039761427799327634,spacy
0.04838709677419355,0.1610738255033557,0.07441860109829955,spacy
0.031496062992125984,0.057971014492753624,0.040816321968451155,spacy
0.0391304347826087,0.0962566844919786,0.05564141783764833,spacy
0.027726432532347505,0.06048387096774194,0.03802280937774036,spacy
0.011655011655011656,0.041666666666666664,0.018214932831676713,spacy
0.05895196506550218,0.11842105263157894,0.07871719672823423,spacy
0.02368421052631579,0.07317073170731707,0.03578528457564789,spacy
0.036458333333333336,0.09929078014184398,0.0533333294045173,spacy
0.011990407673860911,0.0423728813559322,0.018691585346773273,spacy
0.019801980198019802,0.06299212598425197,0.03013182310262811,spacy
0.04488778054862843,0.13333333333333333,0.06716417533589072,spacy
0.03676470588235294,0.08771929824561403,0.05181346734033162,spacy
0.028409090909090908,0.04132231404958678,0.03367002884150212,spacy
0.018691588785046728,0.05952380952380952,0.028449498496385592,spacy
0.03333333333333333,0.08080808080808081,0.04719763598297998,spacy
0.02242152466367713,0.06289308176100629,0.03305784736485258,spacy
0.012048192771084338,0.04081632653061224,0.01860464764348363,spacy
0.03125,0.08904109589041095,0.04626334134978059,spacy
0.025547445255474453,0.0440251572327044,0.03233255886308064,spacy
0.022684310018903593,0.0975609756097561,0.03680981288969313,spacy
0.02824858757062147,0.09615384615384616,0.0436681187605121,spacy
0.04567307692307692,0.11515151515151516,0.06540447097620901,spacy
0.029259896729776247,0.1111111111111111,0.046321522585623415,spacy
0.023054755043227664,0.05442176870748299,0.03238865978716309,spacy
0.04405286343612335,0.0970873786407767,0.06060605631202969,spacy
0.028795811518324606,0.0763888888888889,0.04182509108068681,spacy
0.030456852791878174,0.07741935483870968,0.04371584294212731,spacy
0.01818181818181818,0.055900621118012424,0.02743902068639439,spacy
0.05367231638418079,0.10614525139664804,0.07129455463844105,spacy
0.023809523809523808,0.072992700729927,0.035906639019626554,spacy
0.03783783783783784,0.09859154929577464,0.05468749599151642,spacy
0.04195804195804196,0.08294930875576037,0.05572754971805574,spacy
0.022132796780684104,0.06043956043956044,0.03240058517771786,spacy
