recall,precision,f1,module
0.23484848484848486,0.31,0.2672413744054697,t5
0.21518987341772153,0.34,0.2635658867255575,t5
0.2231404958677686,0.24107142857142858,0.2317596516598207,t5
0.2569444444444444,0.23717948717948717,0.24666666167466675,t5
0.20134228187919462,0.24390243902439024,0.22058823033980332,t5
0.25925925925925924,0.3017241379310345,0.2788844571800448,t5
0.20754716981132076,0.32038834951456313,0.2519083921749899,t5
0.1839080459770115,0.2882882882882883,0.22456139875309336,t5
0.2222222222222222,0.3177570093457944,0.2615384566949705,t5
0.20610687022900764,0.24107142857142858,0.22222221725279018,t5
0.22727272727272727,0.28688524590163933,0.25362318347300994,t5
0.2558139534883721,0.3055555555555556,0.27848100769748446,t5
0.19230769230769232,0.28846153846153844,0.23076922596923088,t5
0.2922077922077922,0.3237410071942446,0.30716723050798506,t5
0.18446601941747573,0.24358974358974358,0.2099447464766034,t5
0.1532258064516129,0.19791666666666666,0.1727272678082646,t5
0.2619047619047619,0.3055555555555556,0.28205127708086797,t5
0.22033898305084745,0.24761904761904763,0.23318385151923435,t5
0.25,0.30434782608695654,0.27450979896962713,t5
0.24528301886792453,0.319672131147541,0.2775800662610657,t5
0.2782608695652174,0.25196850393700787,0.26446280492964974,t5
0.15384615384615385,0.3,0.20338982602700384,t5
0.15789473684210525,0.2441860465116279,0.1917808171480996,t5
0.21238938053097345,0.192,0.20168066728161865,t5
0.25308641975308643,0.4019607843137255,0.31060605586432516,t5
0.2833333333333333,0.2786885245901639,0.2809917305375316,t5
0.1503267973856209,0.27058823529411763,0.19327730633253315,t5
0.26356589147286824,0.3148148148148148,0.28691982626288526,t5
0.2222222222222222,0.3333333333333333,0.2666666618666667,t5
0.288135593220339,0.2222222222222222,0.2509225043084926,t5
0.1391304347826087,0.17582417582417584,0.15533980089310978,t5
0.15873015873015872,0.24390243902439024,0.192307687531435,t5
0.16455696202531644,0.208,0.18374557810685627,t5
0.22666666666666666,0.2111801242236025,0.2186495126911427,t5
0.192,0.18181818181818182,0.1867704230192737,t5
0.25663716814159293,0.2815533980582524,0.26851851352923534,t5
0.2672413793103448,0.2767857142857143,0.2719298195629425,t5
0.21212121212121213,0.23728813559322035,0.2239999950156801,t5
0.22033898305084745,0.2524271844660194,0.23529411267009284,t5
0.3142857142857143,0.3697478991596639,0.33976833480121055,t5
0.18181818181818182,0.23529411764705882,0.20512820021038802,t5
0.2222222222222222,0.26785714285714285,0.2429149748004394,t5
0.31297709923664124,0.36936936936936937,0.3388429702407623,t5
0.2230769230769231,0.20567375886524822,0.21402213522964025,t5
0.2605042016806723,0.2440944881889764,0.25203251533049126,t5
0.23275862068965517,0.23478260869565218,0.23376622876632758,t5
0.19333333333333333,0.28431372549019607,0.23015872534013615,t5
0.25675675675675674,0.24836601307189543,0.2524916893535392,t5
0.22981366459627328,0.33636363636363636,0.2730627258043873,t5
0.2878787878787879,0.3275862068965517,0.3064516079240375,t5
0.27049180327868855,0.2920353982300885,0.28085105883712097,t5
0.13970588235294118,0.2602739726027397,0.18181817727249847,t5
0.28169014084507044,0.2962962962962963,0.2888086592631209,t5
0.15384615384615385,0.22641509433962265,0.1832061020523281,t5
0.18584070796460178,0.22105263157894736,0.2019230719605216,t5
0.30158730158730157,0.2602739726027397,0.27941175973291527,t5
0.225,0.2706766917293233,0.24573378343836283,t5
0.19230769230769232,0.22727272727272727,0.20833332836805565,t5
0.16363636363636364,0.2872340425531915,0.2084942038699484,t5
0.2684563758389262,0.36363636363636365,0.3088803039936794,t5
0.22935779816513763,0.18796992481203006,0.20661156529711097,t5
0.18120805369127516,0.28421052631578947,0.22131147065473003,t5
0.2832369942196532,0.37404580152671757,0.3223684161480697,t5
0.3076923076923077,0.3902439024390244,0.3440860165753267,t5
0.2937062937062937,0.28187919463087246,0.2876712278788235,t5
0.22137404580152673,0.2636363636363636,0.2406638954529021,t5
0.24285714285714285,0.3269230769230769,0.2786885196990057,t5
0.1891891891891892,0.3333333333333333,0.24137930572532704,t5
0.19166666666666668,0.23,0.20909090413223153,t5
0.20689655172413793,0.26548672566371684,0.23255813461180228,t5
0.27049180327868855,0.33,0.29729729234640057,t5
0.21311475409836064,0.24299065420560748,0.22707423082931305,t5
0.2774566473988439,0.34285714285714286,0.30670926023129774,t5
0.1958041958041958,0.18791946308724833,0.19178081691991947,t5
0.2,0.22413793103448276,0.2113821088373324,t5
0.2246376811594203,0.28703703703703703,0.2520325153995638,t5
0.2845528455284553,0.2755905511811024,0.27999999500128003,t5
0.1564625850340136,0.25274725274725274,0.1932773062011865,t5
0.2826086956521739,0.33620689655172414,0.30708660921073844,t5
0.22962962962962963,0.27927927927927926,0.25203251537279403,t5
0.2692307692307692,0.3211009174311927,0.2928870243273053,t5
0.26582278481012656,0.25149700598802394,0.2584615334653728,t5
0.14516129032258066,0.2222222222222222,0.17560975131754922,t5
0.28888888888888886,0.3023255813953488,0.29545454045712816,t5
0.2366412213740458,0.32978723404255317,0.2755555506907654,t5
0.16363636363636364,0.24324324324324326,0.19565216910444247,t5
0.21951219512195122,0.24770642201834864,0.23275861570786277,t5
0.27906976744186046,0.29508196721311475,0.2868525846453232,t5
0.19827586206896552,0.25274725274725274,0.22222221729515287,t5
0.21428571428571427,0.24489795918367346,0.2285714235936509,t5
0.16546762589928057,0.25555555555555554,0.2008733576743389,t5
0.24260355029585798,0.3504273504273504,0.286713281878576,t5
0.22556390977443608,0.20689655172413793,0.2158273331388128,t5
0.2847222222222222,0.2971014492753623,0.2907801368462351,t5
0.23255813953488372,0.2484472049689441,0.24024023524569627,t5
0.16455696202531644,0.2857142857142857,0.20883533672747223,t5
0.2987012987012987,0.30666666666666664,0.3026315739482341,t5
0.1968503937007874,0.27472527472527475,0.2293577933014899,t5
0.234375,0.2702702702702703,0.2510460201298998,t5
0.1746031746031746,0.25,0.20560747179316982,t5
0.2463768115942029,0.3469387755102041,0.28813558836397596,t5
0.24060150375939848,0.32653061224489793,0.2770562721710613,t5
0.25384615384615383,0.2619047619047619,0.2578124950012208,t5
0.3076923076923077,0.21686746987951808,0.2544169562806379,t5
0.1625,0.208,0.18245613542628514,t5
0.2740740740740741,0.25,0.2614840939504801,t5
0.22727272727272727,0.25210084033613445,0.23904381971460778,t5
0.15702479338842976,0.168141592920354,0.16239315739900667,t5
